Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
88,9,0.922,0.55,0.9394,2.3912365436553955,1
89,5,0.658,0.55,0.9394,3.1274778842926025,0
90,5,0.914,0.55,0.9394,2.4689085483551025,1
91,6,0.896,0.55,0.9394,2.5254762172698975,0
92,6,0.924,0.55,0.9394,1.8345049619674683,3
93,5,0.924,0.55,0.9394,2.322261095046997,0
94,5,0.897,0.55,0.9394,2.9333488941192627,0
95,5,0.882,0.55,0.9394,2.4695026874542236,1
96,5,0.843,0.55,0.9394,2.884683847427368,3
97,5,0.771,0.55,0.9394,2.0305697917938232,2
98,6,0.9,0.55,0.9394,3.156043291091919,1
99,5,0.917,0.55,0.9394,3.3206610679626465,1
100,9,0.887,0.55,0.9394,3.093829393386841,0
101,7,0.933,0.55,0.9394,2.687418222427368,3
102,5,0.88,0.55,0.9394,2.9548566341400146,2
103,5,0.821,0.55,0.9394,2.591460943222046,0
104,5,0.886,0.55,0.9394,2.808392286300659,4
105,5,0.88,0.55,0.9394,2.151707887649536,1
106,5,0.694,0.55,0.9394,2.9550251960754395,0
107,5,0.754,0.55,0.9394,3.100768566131592,0
108,9,0.91,0.55,0.9394,3.1191022396087646,0
109,5,0.923,0.55,0.9394,3.393176317214966,1
110,5,0.77,0.55,0.9394,2.590437650680542,6
111,5,0.931,0.55,0.9394,2.4197473526000977,0
112,5,0.622,0.55,0.9394,2.6833982467651367,1
113,5,0.77,0.55,0.9394,2.298299789428711,0
114,7,0.842,0.55,0.9394,3.6339356899261475,4
115,5,0.851,0.55,0.9394,2.637402057647705,0
116,7,0.861,0.55,0.9394,2.6662075519561768,4
117,5,0.801,0.55,0.9394,2.586390972137451,2
118,7,0.901,0.55,0.9394,2.5608556270599365,0
119,5,0.904,0.55,0.9394,2.781925678253174,0
120,5,0.551,0.55,0.9394,3.1208810806274414,3
121,6,0.818,0.55,0.9394,2.823672294616699,3
122,5,0.888,0.55,0.9394,2.6088736057281494,0
123,5,0.92,0.55,0.9394,3.0177102088928223,8
124,6,0.911,0.55,0.9394,2.316767692565918,1
125,6,0.738,0.55,0.9394,2.938868284225464,1
126,7,0.775,0.55,0.9394,3.516422748565674,1
127,5,0.765,0.55,0.9394,3.0866262912750244,3
128,6,0.924,0.55,0.9394,3.1855762004852295,0
129,6,0.843,0.55,0.9394,2.6137077808380127,1
130,9,0.931,0.55,0.9394,1.9927431344985962,4
131,5,0.938,0.55,0.9394,1.900273084640503,3
132,5,0.915,0.55,0.9394,2.9723153114318848,1
133,7,0.929,0.55,0.9394,2.442659854888916,6
134,9,0.803,0.55,0.9394,2.670349359512329,0
135,5,0.925,0.55,0.9394,3.607570171356201,0
136,8,0.879,0.55,0.9394,2.299414873123169,1
137,8,0.909,0.55,0.9394,2.6598284244537354,12
138,6,0.925,0.55,0.9394,3.08174729347229,2
139,6,0.769,0.55,0.9394,2.7247912883758545,0
140,5,0.896,0.55,0.9394,2.1741068363189697,3
141,5,0.75,0.55,0.9394,2.5783703327178955,3
142,5,0.755,0.55,0.9394,1.9901002645492554,1
143,6,0.727,0.55,0.9394,3.037736177444458,4
144,12,0.931,0.55,0.9394,2.401294469833374,7
145,7,0.891,0.55,0.9394,2.3184120655059814,1
146,6,0.891,0.55,0.9394,1.7229814529418945,1
147,5,0.89,0.55,0.9394,2.4022107124328613,12
148,12,0.859,0.55,0.9394,2.186617136001587,2
149,7,0.827,0.55,0.9394,2.853398561477661,2
150,6,0.917,0.55,0.9394,2.00715970993042,5
151,5,0.88,0.55,0.9394,2.144824504852295,8
152,5,0.9,0.55,0.9394,2.40873384475708,8
153,9,0.89,0.55,0.9394,1.8374756574630737,6
154,5,0.93,0.55,0.9394,1.6930248737335205,32
155,5,0.854,0.55,0.9394,2.0899033546447754,1
156,7,0.885,0.55,0.9394,1.9555943012237549,1
157,7,0.849,0.55,0.9394,1.619362473487854,18
158,18,0.929,0.55,0.9394,1.4843785762786865,14
159,12,0.921,0.55,0.9394,1.3336397409439087,15
160,14,0.923,0.55,0.9394,1.1828724145889282,73
161,13,0.925,0.55,0.9394,0.9995343685150146,51
162,5,0.875,0.55,0.9394,1.3599971532821655,75
163,2,0.867,0.55,0.9394,1.3599971532821655,1
