Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
106,5,0.838,0.8,0.9414,2.652099370956421,1
107,5,0.854,0.8,0.9414,2.480950117111206,1
108,5,0.889,0.8,0.9414,2.7860167026519775,1
109,5,0.938,0.8,0.9414,2.428215980529785,0
110,5,0.933,0.8,0.9414,2.3489105701446533,4
111,5,0.766,0.8,0.9414,1.808159589767456,4
112,5,0.813,0.8,0.9414,2.7326879501342773,17
113,5,0.784,0.8,0.9414,2.044316530227661,3
114,5,0.9,0.8,0.9414,2.0340940952301025,3
115,5,0.836,0.8,0.9414,2.3074982166290283,12
116,5,0.911,0.8,0.9414,2.1334731578826904,23
117,5,0.928,0.8,0.9414,1.9339962005615234,33
118,5,0.938,0.8,0.9414,2.044491767883301,99
119,5,0.857,0.8,0.9414,2.125312566757202,55
120,1,0.693,0.8,0.9414,2.125312566757202,0
