Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
49,5,0.807,0.55,0.9447,2.6783039569854736,1
50,5,0.684,0.55,0.9447,1.7374076843261719,4
51,8,0.904,0.55,0.9447,2.72906231880188,6
52,5,0.646,0.55,0.9447,2.1455886363983154,3
53,6,0.878,0.55,0.9447,1.6875416040420532,1
54,7,0.934,0.55,0.9447,2.53515362739563,1
55,5,0.902,0.55,0.9447,2.537055730819702,2
56,5,0.851,0.55,0.9447,2.886592149734497,5
57,8,0.934,0.55,0.9447,1.6390889883041382,1
58,5,0.91,0.55,0.9447,1.2435312271118164,5
59,18,0.94,0.55,0.9447,2.201629161834717,0
60,5,0.867,0.55,0.9447,1.998049020767212,10
61,5,0.769,0.55,0.9447,1.816746473312378,5
62,6,0.848,0.55,0.9447,2.782473564147949,0
63,5,0.714,0.55,0.9447,2.719810962677002,0
64,5,0.932,0.55,0.9447,1.3630119562149048,2
65,6,0.91,0.55,0.9447,3.1204354763031006,1
66,8,0.93,0.55,0.9447,2.2565863132476807,0
67,5,0.935,0.55,0.9447,1.957240104675293,2
68,6,0.862,0.55,0.9447,1.6610116958618164,0
69,5,0.744,0.55,0.9447,2.179028034210205,0
70,5,0.797,0.55,0.9447,1.7344051599502563,2
71,7,0.942,0.55,0.9447,1.5785173177719116,2
72,7,0.892,0.55,0.9447,1.7928874492645264,0
73,5,0.66,0.55,0.9447,1.8120838403701782,5
74,8,0.939,0.55,0.9447,1.839769959449768,3
75,5,0.802,0.55,0.9447,2.097611665725708,6
76,5,0.855,0.55,0.9447,1.5341224670410156,0
77,5,0.86,0.55,0.9447,2.5679726600646973,1
78,9,0.936,0.55,0.9447,1.9204614162445068,0
79,5,0.921,0.55,0.9447,2.1630189418792725,3
80,5,0.926,0.55,0.9447,2.45359206199646,0
81,6,0.934,0.55,0.9447,2.1561100482940674,0
82,6,0.781,0.55,0.9447,2.1290464401245117,0
83,6,0.9,0.55,0.9447,1.9268959760665894,0
84,6,0.935,0.55,0.9447,2.0928351879119873,0
85,5,0.94,0.55,0.9447,1.820605993270874,2
86,6,0.923,0.55,0.9447,1.7379893064498901,0
87,5,0.874,0.55,0.9447,2.1526741981506348,1
88,8,0.931,0.55,0.9447,1.9481265544891357,2
89,5,0.937,0.55,0.9447,1.4305660724639893,1
90,5,0.912,0.55,0.9447,2.3508477210998535,0
91,5,0.926,0.55,0.9447,2.0884714126586914,0
92,7,0.901,0.55,0.9447,1.669606328010559,0
93,7,0.934,0.55,0.9447,1.6228505373001099,2
94,5,0.942,0.55,0.9447,1.6480896472930908,0
95,5,0.925,0.55,0.9447,1.4353233575820923,0
96,5,0.93,0.55,0.9447,1.5945844650268555,1
97,17,0.938,0.55,0.9447,1.3167661428451538,0
98,5,0.928,0.55,0.9447,1.7002391815185547,1
99,6,0.934,0.55,0.9447,1.3594614267349243,7
100,10,0.936,0.55,0.9447,1.4577295780181885,0
101,5,0.9,0.55,0.9447,1.3173234462738037,1
102,5,0.942,0.55,0.9447,0.8857444524765015,5
103,10,0.942,0.55,0.9447,0.9854429960250854,0
104,5,0.933,0.55,0.9447,1.3658487796783447,3
105,5,0.934,0.55,0.9447,1.2667025327682495,0
106,8,0.942,0.55,0.9447,1.2406830787658691,0
107,20,0.944,0.55,0.9447,0.5321212410926819,7
108,20,0.943,0.55,0.9447,0.5527632832527161,9
109,20,0.942,0.55,0.9447,0.5621691346168518,7
110,6,0.942,0.55,0.9447,0.8538464903831482,20
111,20,0.943,0.55,0.9447,0.32610830664634705,4
112,5,0.942,0.55,0.9447,0.5148444175720215,0
113,15,0.943,0.55,0.9447,0.42432481050491333,6
114,5,0.941,0.55,0.9447,0.4819731116294861,2
115,20,0.943,0.55,0.9447,0.23898735642433167,17
116,5,0.942,0.55,0.9447,0.878989040851593,85
117,9,0.942,0.55,0.9447,0.27086639404296875,311
118,5,0.942,0.55,0.9447,0.35674265027046204,315
119,1,0.625,0.55,0.9447,0.35674265027046204,1
