Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
94,5,0.57,0.55,0.894,3.0799856185913086,4
95,5,0.4,0.55,0.894,3.07955265045166,4
96,5,0.4,0.55,0.894,2.784916400909424,11
97,5,0.4,0.55,0.894,2.8534767627716064,14
98,5,0.4,0.55,0.894,2.79807448387146,24
99,5,0.723,0.55,0.894,3.555947780609131,3
100,5,0.4,0.55,0.894,2.796149969100952,9
101,5,0.4,0.55,0.894,2.5889127254486084,15
102,5,0.4,0.55,0.894,3.3511722087860107,10
103,5,0.71,0.55,0.894,2.9467129707336426,11
104,5,0.4,0.55,0.894,2.94624662399292,16
105,5,0.4,0.55,0.894,2.6489975452423096,23
106,5,0.665,0.55,0.894,3.0584254264831543,15
107,5,0.4,0.55,0.894,3.174448251724243,1
108,5,0.4,0.55,0.894,2.213348388671875,4
109,5,0.465,0.55,0.894,2.985564947128296,15
110,5,0.478,0.55,0.894,2.9164953231811523,10
111,5,0.4,0.55,0.894,2.7374751567840576,25
112,5,0.4,0.55,0.894,2.323808193206787,2
113,5,0.4,0.55,0.894,2.937776803970337,9
114,5,0.87,0.55,0.894,3.0286500453948975,8
115,5,0.844,0.55,0.894,2.884089708328247,9
116,5,0.4,0.55,0.894,2.6456751823425293,9
117,5,0.4,0.55,0.894,3.4142274856567383,7
118,5,0.4,0.55,0.894,2.5826945304870605,1
119,5,0.763,0.55,0.894,2.8224496841430664,7
120,5,0.4,0.55,0.894,2.9811818599700928,11
121,5,0.4,0.55,0.894,2.2915470600128174,12
122,5,0.4,0.55,0.894,2.9779372215270996,24
123,5,0.4,0.55,0.894,3.247366189956665,22
124,5,0.494,0.55,0.894,3.4217729568481445,6
125,5,0.4,0.55,0.894,3.2443525791168213,31
126,5,0.4,0.55,0.894,2.618431568145752,13
127,5,0.4,0.55,0.894,2.943146228790283,8
128,5,0.4,0.55,0.894,2.759160280227661,11
129,5,0.422,0.55,0.894,2.88407039642334,7
130,5,0.4,0.55,0.894,2.6946115493774414,8
131,5,0.4,0.55,0.894,3.2513670921325684,24
132,5,0.757,0.55,0.894,2.90901255607605,7
133,5,0.4,0.55,0.894,2.7904880046844482,9
134,5,0.693,0.55,0.894,3.0560882091522217,9
135,5,0.4,0.55,0.894,2.633800506591797,6
136,5,0.843,0.55,0.894,2.850513219833374,10
137,5,0.4,0.55,0.894,2.5846107006073,13
138,5,0.4,0.55,0.894,2.810102701187134,8
139,5,0.4,0.55,0.894,2.9220621585845947,20
140,5,0.606,0.55,0.894,2.851382255554199,19
141,5,0.4,0.55,0.894,2.463160276412964,29
142,5,0.4,0.55,0.894,2.562411069869995,9
143,5,0.411,0.55,0.894,2.9105618000030518,7
144,5,0.598,0.55,0.894,2.85081148147583,11
145,5,0.4,0.55,0.894,2.5576248168945312,6
146,5,0.4,0.55,0.894,2.9655511379241943,28
147,5,0.4,0.55,0.894,3.0421223640441895,22
148,5,0.4,0.55,0.894,2.8498458862304688,21
149,5,0.4,0.55,0.894,2.663426637649536,9
150,5,0.444,0.55,0.894,3.1034739017486572,14
151,5,0.4,0.55,0.894,2.613370418548584,32
152,5,0.4,0.55,0.894,2.7013888359069824,26
153,5,0.4,0.55,0.894,2.809396743774414,13
154,5,0.573,0.55,0.894,2.878283977508545,10
155,5,0.4,0.55,0.894,2.68676495552063,30
156,5,0.789,0.55,0.894,1.842646598815918,5
157,5,0.4,0.55,0.894,2.7005300521850586,44
158,5,0.534,0.55,0.894,2.531471014022827,24
159,5,0.559,0.55,0.894,2.411435127258301,19
160,5,0.4,0.55,0.894,2.4155004024505615,18
161,5,0.4,0.55,0.894,2.2874739170074463,45
162,5,0.845,0.55,0.894,2.385775566101074,57
163,5,0.669,0.55,0.894,2.198514699935913,33
164,5,0.4,0.55,0.894,2.1272125244140625,95
165,5,0.874,0.55,0.894,2.0603435039520264,91
166,5,0.4,0.55,0.894,2.018853187561035,11
167,5,0.691,0.55,0.894,1.8741635084152222,83
168,5,0.822,0.55,0.894,1.726187825202942,52
169,5,0.4,0.55,0.894,1.6731829643249512,22
170,5,0.4,0.55,0.894,1.5173935890197754,103
171,5,0.4,0.55,0.894,1.4547053575515747,47
172,5,0.606,0.55,0.894,1.3243166208267212,72
173,5,0.4,0.55,0.894,1.167172908782959,228
174,5,0.4,0.55,0.894,1.0255985260009766,310
175,5,0.443,0.55,0.894,0.9697338938713074,108
176,5,0.4,0.55,0.894,0.8202362060546875,795
177,5,0.452,0.55,0.894,0.7379319667816162,379
178,5,0.4,0.55,0.894,0.6478639245033264,784
179,2,0.4,0.55,0.894,0.6478639245033264,1001
