Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
167,5,0.894,0.55,0.9146,2.122628927230835,6
168,5,0.641,0.55,0.9146,2.148890495300293,14
169,5,0.87,0.55,0.9146,2.0210275650024414,11
170,5,0.791,0.55,0.9146,2.0575168132781982,14
171,5,0.895,0.55,0.9146,1.7200124263763428,4
172,5,0.908,0.55,0.9146,1.816755771636963,4
173,5,0.899,0.55,0.9146,1.609627366065979,14
174,5,0.717,0.55,0.9146,1.544251561164856,10
175,5,0.778,0.55,0.9146,1.2851206064224243,17
176,5,0.905,0.55,0.9146,1.2829567193984985,11
177,5,0.569,0.55,0.9146,1.115071177482605,19
178,5,0.588,0.55,0.9146,1.0246915817260742,15
179,5,0.617,0.55,0.9146,1.0506995916366577,19
180,5,0.713,0.55,0.9146,1.0208262205123901,9
181,5,0.814,0.55,0.9146,0.807969331741333,52
182,5,0.862,0.55,0.9146,0.7575957179069519,48
183,5,0.83,0.55,0.9146,0.7312575578689575,46
184,5,0.732,0.55,0.9146,0.6174597144126892,165
185,5,0.847,0.55,0.9146,0.5984803438186646,89
186,5,0.656,0.55,0.9146,0.53611159324646,153
187,4,0.607,0.55,0.9146,0.53611159324646,1001
