Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
117,5,0.504,0.55,0.9136,2.275007963180542,5
118,5,0.869,0.55,0.9136,2.6966335773468018,7
119,5,0.789,0.55,0.9136,1.3853355646133423,3
120,8,0.903,0.55,0.9136,2.589808225631714,1
121,5,0.431,0.55,0.9136,2.392056465148926,3
122,7,0.892,0.55,0.9136,2.227996826171875,4
123,5,0.911,0.55,0.9136,1.9424002170562744,7
124,6,0.88,0.55,0.9136,2.4641835689544678,10
125,7,0.855,0.55,0.9136,2.659623622894287,22
126,5,0.887,0.55,0.9136,1.3783515691757202,0
127,5,0.878,0.55,0.9136,2.5829710960388184,3
128,5,0.893,0.55,0.9136,2.791208267211914,0
129,5,0.881,0.55,0.9136,2.4989800453186035,0
130,5,0.853,0.55,0.9136,1.6065400838851929,2
131,6,0.898,0.55,0.9136,1.6562542915344238,5
132,7,0.891,0.55,0.9136,1.69026780128479,5
133,6,0.884,0.55,0.9136,1.7287338972091675,1
134,5,0.702,0.55,0.9136,1.6799890995025635,6
135,5,0.879,0.55,0.9136,1.6631263494491577,6
136,6,0.894,0.55,0.9136,2.2197265625,6
137,6,0.842,0.55,0.9136,1.8576602935791016,4
138,6,0.892,0.55,0.9136,1.1769654750823975,2
139,5,0.738,0.55,0.9136,1.8834941387176514,17
140,6,0.888,0.55,0.9136,1.268000602722168,5
141,5,0.865,0.55,0.9136,1.5637314319610596,1
142,5,0.885,0.55,0.9136,1.7791430950164795,1
143,5,0.852,0.55,0.9136,1.534004807472229,4
144,6,0.88,0.55,0.9136,1.4292904138565063,7
145,3,0.82,0.55,0.9136,1.4292904138565063,13
