Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
506,5,0.844,0.55,0.9444,3.128263235092163,3
507,6,0.937,0.55,0.9444,2.5246293544769287,2
508,5,0.894,0.55,0.9444,3.0787336826324463,0
509,6,0.844,0.55,0.9444,3.033921480178833,0
510,6,0.916,0.55,0.9444,3.540409803390503,1
511,6,0.862,0.55,0.9444,2.565993309020996,11
512,6,0.909,0.55,0.9444,2.627711057662964,2
513,5,0.575,0.55,0.9444,2.151507616043091,2
514,5,0.939,0.55,0.9444,2.590541362762451,9
515,5,0.868,0.55,0.9444,3.6884636878967285,4
516,5,0.771,0.55,0.9444,2.785519599914551,3
517,5,0.668,0.55,0.9444,2.297393798828125,3
518,6,0.719,0.55,0.9444,3.216991424560547,0
519,7,0.927,0.55,0.9444,2.827528715133667,2
520,5,0.907,0.55,0.9444,2.1988272666931152,0
521,9,0.93,0.55,0.9444,2.7154228687286377,0
522,7,0.922,0.55,0.9444,3.192976474761963,0
523,5,0.707,0.55,0.9444,2.394979476928711,3
524,5,0.877,0.55,0.9444,2.5417771339416504,1
525,6,0.868,0.55,0.9444,2.9732673168182373,0
526,5,0.897,0.55,0.9444,2.2734696865081787,4
527,6,0.819,0.55,0.9444,2.708083391189575,1
528,5,0.855,0.55,0.9444,3.3717429637908936,1
529,6,0.933,0.55,0.9444,2.2411625385284424,0
530,6,0.936,0.55,0.9444,2.2002508640289307,1
531,11,0.941,0.55,0.9444,2.2334721088409424,0
532,7,0.887,0.55,0.9444,2.635227680206299,0
533,5,0.778,0.55,0.9444,2.3227035999298096,1
534,6,0.923,0.55,0.9444,2.281238317489624,4
535,10,0.909,0.55,0.9444,2.798419952392578,9
536,5,0.753,0.55,0.9444,2.5414626598358154,7
537,5,0.763,0.55,0.9444,2.5906145572662354,10
538,5,0.763,0.55,0.9444,2.1996169090270996,0
539,5,0.553,0.55,0.9444,3.1030123233795166,2
540,5,0.707,0.55,0.9444,3.126979112625122,1
541,5,0.909,0.55,0.9444,2.4447693824768066,15
542,5,0.591,0.55,0.9444,2.931792736053467,7
543,6,0.906,0.55,0.9444,1.8754795789718628,0
544,6,0.93,0.55,0.9444,3.0724680423736572,1
545,7,0.825,0.55,0.9444,2.20036244392395,1
546,6,0.927,0.55,0.9444,2.5664987564086914,0
547,6,0.92,0.55,0.9444,3.034224271774292,1
548,5,0.9,0.55,0.9444,2.713186025619507,1
549,8,0.921,0.55,0.9444,2.38273024559021,0
550,7,0.828,0.55,0.9444,2.7401087284088135,0
551,5,0.849,0.55,0.9444,1.98050856590271,1
552,5,0.936,0.55,0.9444,2.517157554626465,2
553,6,0.79,0.55,0.9444,2.36201810836792,0
554,6,0.887,0.55,0.9444,3.6411683559417725,1
555,6,0.914,0.55,0.9444,2.159217596054077,0
556,5,0.644,0.55,0.9444,3.614295244216919,2
557,5,0.809,0.55,0.9444,1.5907604694366455,1
558,5,0.669,0.55,0.9444,2.2007124423980713,10
559,12,0.891,0.55,0.9444,2.047714948654175,1
560,6,0.836,0.55,0.9444,2.99326491355896,1
561,9,0.896,0.55,0.9444,2.254547595977783,0
562,6,0.904,0.55,0.9444,2.606506109237671,4
563,5,0.604,0.55,0.9444,3.0541703701019287,0
564,6,0.919,0.55,0.9444,2.87176775932312,0
565,5,0.78,0.55,0.9444,3.1034979820251465,15
566,5,0.865,0.55,0.9444,2.955273151397705,0
567,9,0.9,0.55,0.9444,2.8098220825195312,2
568,7,0.86,0.55,0.9444,2.4793853759765625,0
569,7,0.938,0.55,0.9444,2.0084762573242188,9
570,5,0.58,0.55,0.9444,2.0542471408843994,1
571,5,0.843,0.55,0.9444,1.9810106754302979,0
572,6,0.8,0.55,0.9444,3.256793975830078,5
573,5,0.873,0.55,0.9444,2.639801502227783,0
574,7,0.891,0.55,0.9444,2.670323610305786,0
575,6,0.7,0.55,0.9444,2.7496540546417236,1
576,6,0.904,0.55,0.9444,2.4840545654296875,2
577,5,0.764,0.55,0.9444,3.7830810546875,3
578,5,0.858,0.55,0.9444,1.7604053020477295,2
579,5,0.906,0.55,0.9444,2.370388984680176,6
580,5,0.868,0.55,0.9444,3.248335599899292,1
581,5,0.612,0.55,0.9444,2.566373109817505,1
582,6,0.876,0.55,0.9444,2.525053024291992,0
583,5,0.714,0.55,0.9444,2.32200026512146,8
584,5,0.685,0.55,0.9444,2.5902090072631836,2
585,8,0.911,0.55,0.9444,2.7189574241638184,0
586,5,0.936,0.55,0.9444,2.6643316745758057,1
587,6,0.905,0.55,0.9444,3.1347532272338867,1
588,5,0.914,0.55,0.9444,2.7615854740142822,1
589,7,0.93,0.55,0.9444,2.322540044784546,0
590,6,0.931,0.55,0.9444,2.586699962615967,1
591,5,0.503,0.55,0.9444,1.7127878665924072,2
592,5,0.489,0.55,0.9444,2.9572012424468994,0
593,8,0.877,0.55,0.9444,2.855412244796753,0
594,5,0.887,0.55,0.9444,2.908411741256714,0
595,9,0.928,0.55,0.9444,2.2546517848968506,2
596,9,0.936,0.55,0.9444,2.3761727809906006,1
597,8,0.844,0.55,0.9444,2.688080072402954,6
598,8,0.894,0.55,0.9444,3.2371766567230225,3
599,5,0.915,0.55,0.9444,2.394782543182373,1
600,7,0.888,0.55,0.9444,3.2104313373565674,3
