Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
38,5,0.536,0.732,0.9369,3.2506089210510254,7
39,6,0.926,0.732,0.9369,2.7903592586517334,1
40,5,0.722,0.732,0.9369,2.5429399013519287,0
41,6,0.904,0.732,0.9369,2.1808314323425293,0
42,5,0.928,0.732,0.9369,2.3235909938812256,2
43,5,0.545,0.732,0.9369,3.2018494606018066,6
44,5,0.86,0.732,0.9369,2.8600685596466064,0
45,5,0.93,0.732,0.9369,2.4214203357696533,1
46,5,0.889,0.732,0.9369,2.6409237384796143,0
47,5,0.894,0.732,0.9369,2.7134881019592285,2
48,5,0.845,0.732,0.9369,2.5434582233428955,2
49,5,0.92,0.732,0.9369,2.250004529953003,1
50,5,0.824,0.732,0.9369,2.7374236583709717,7
51,5,0.93,0.732,0.9369,2.909794330596924,1
52,6,0.924,0.732,0.9369,2.831622362136841,0
53,6,0.929,0.732,0.9369,2.2820985317230225,2
54,5,0.893,0.732,0.9369,3.080159902572632,4
55,5,0.807,0.732,0.9369,2.9826321601867676,5
56,6,0.904,0.732,0.9369,3.03505539894104,0
57,5,0.934,0.732,0.9369,2.8364343643188477,3
58,5,0.901,0.732,0.9369,2.4449198246002197,1
59,5,0.907,0.732,0.9369,2.8598196506500244,0
60,5,0.889,0.732,0.9369,3.3484883308410645,2
61,5,0.852,0.732,0.9369,2.2019591331481934,4
62,5,0.892,0.732,0.9369,3.6661510467529297,2
63,6,0.903,0.732,0.9369,3.0749006271362305,4
64,6,0.808,0.732,0.9369,2.5056183338165283,3
65,5,0.918,0.732,0.9369,2.324047327041626,1
66,6,0.804,0.732,0.9369,3.2386598587036133,0
67,5,0.91,0.732,0.9369,2.299145460128784,5
68,5,0.854,0.732,0.9369,1.7618337869644165,0
69,5,0.928,0.732,0.9369,3.4958128929138184,1
70,6,0.932,0.732,0.9369,2.628126621246338,0
71,5,0.883,0.732,0.9369,3.2745070457458496,1
72,5,0.729,0.732,0.9369,3.104816198348999,0
73,5,0.625,0.732,0.9369,2.7618932723999023,10
74,7,0.92,0.732,0.9369,2.671976089477539,1
75,5,0.875,0.732,0.9369,3.2024779319763184,3
76,6,0.917,0.732,0.9369,2.566526174545288,0
77,5,0.822,0.732,0.9369,2.836345672607422,2
78,5,0.727,0.732,0.9369,2.5438663959503174,2
79,5,0.638,0.732,0.9369,3.7383575439453125,3
80,5,0.806,0.732,0.9369,3.177211046218872,2
81,5,0.849,0.732,0.9369,2.0299384593963623,1
82,6,0.91,0.732,0.9369,1.9778636693954468,3
83,5,0.87,0.732,0.9369,2.2749216556549072,0
84,5,0.939,0.732,0.9387,3.1038315296173096,0
85,8,0.912,0.778,0.9387,2.733733654022217,5
86,5,0.879,0.778,0.9387,2.3226876258850098,1
87,5,0.901,0.778,0.9387,2.9816019535064697,8
88,5,0.782,0.778,0.9387,2.9577879905700684,6
89,5,0.774,0.778,0.9387,2.9824881553649902,1
90,5,0.849,0.778,0.9387,2.615603446960449,1
91,5,0.647,0.778,0.9387,3.2251734733581543,3
92,5,0.47,0.778,0.9387,3.0065505504608154,5
93,5,0.76,0.778,0.9387,1.9565966129302979,4
94,5,0.893,0.778,0.9387,2.322927474975586,2
95,7,0.904,0.778,0.9387,2.2352406978607178,0
96,5,0.732,0.778,0.9387,2.9816229343414307,0
97,5,0.879,0.778,0.9387,2.1276025772094727,1
98,9,0.934,0.778,0.9387,2.2003581523895264,0
99,5,0.805,0.778,0.9387,2.54203462600708,4
100,6,0.932,0.778,0.9387,2.4250235557556152,2
101,5,0.932,0.778,0.9387,2.175870418548584,1
102,5,0.896,0.778,0.9387,3.6652991771698,4
103,5,0.791,0.778,0.9387,2.274148941040039,0
104,5,0.922,0.778,0.9387,2.2734737396240234,0
105,5,0.602,0.778,0.9387,2.4930996894836426,0
106,5,0.528,0.778,0.9387,2.787614345550537,2
107,5,0.685,0.778,0.9387,2.5424652099609375,0
108,5,0.825,0.778,0.9387,2.7135419845581055,0
109,5,0.932,0.778,0.9387,1.9086859226226807,4
110,6,0.877,0.778,0.9387,2.322519540786743,0
111,6,0.798,0.778,0.9387,3.1348536014556885,0
112,6,0.894,0.778,0.9387,3.38012957572937,3
113,6,0.916,0.778,0.9387,2.76971173286438,3
114,5,0.874,0.778,0.9387,3.006054162979126,1
115,5,0.81,0.778,0.9387,2.9327986240386963,2
116,5,0.858,0.778,0.9387,2.492971420288086,3
117,6,0.925,0.778,0.9387,2.50468373298645,10
118,5,0.741,0.778,0.9387,2.298041820526123,2
119,5,0.909,0.778,0.9387,2.8098514080047607,4
120,5,0.914,0.778,0.9387,1.9565179347991943,0
121,5,0.91,0.778,0.9387,2.7372004985809326,1
122,5,0.94,0.778,0.9396,2.3725991249084473,0
123,6,0.924,0.778,0.9396,2.8313426971435547,0
124,6,0.921,0.778,0.9396,2.7287538051605225,1
125,6,0.935,0.778,0.9396,1.8752776384353638,2
126,10,0.901,0.778,0.9396,2.5053446292877197,2
127,5,0.844,0.778,0.9396,2.444544553756714,0
128,5,0.796,0.778,0.9396,2.8820228576660156,1
129,5,0.509,0.778,0.9396,3.370847225189209,1
130,5,0.527,0.778,0.9396,3.905792713165283,3
131,5,0.779,0.778,0.9396,2.8557019233703613,4
132,6,0.9,0.778,0.9396,2.6473500728607178,0
133,6,0.89,0.778,0.9396,2.0578925609588623,1
134,5,0.856,0.778,0.9396,2.6140289306640625,0
135,6,0.906,0.778,0.9396,2.2212226390838623,0
136,5,0.758,0.778,0.9396,2.1755881309509277,0
137,5,0.57,0.778,0.9396,2.6143436431884766,9
138,5,0.897,0.778,0.9396,2.7589356899261475,3
139,5,0.905,0.778,0.9396,3.8327994346618652,3
140,5,0.545,0.778,0.9396,2.783792495727539,6
141,6,0.864,0.778,0.9396,2.1594772338867188,0
142,5,0.908,0.778,0.9396,2.273022174835205,11
143,5,0.889,0.778,0.9396,2.102452039718628,1
144,5,0.724,0.778,0.9396,2.6629114151000977,0
145,5,0.853,0.778,0.9396,2.321488618850708,1
146,5,0.61,0.778,0.9396,2.077319622039795,0
147,5,0.509,0.778,0.9396,2.6143295764923096,9
148,5,0.808,0.778,0.9396,2.0531537532806396,6
149,5,0.892,0.778,0.9396,3.36891508102417,1
150,5,0.875,0.778,0.9396,3.2956931591033936,0
151,5,0.93,0.778,0.9396,3.1507527828216553,0
152,5,0.672,0.778,0.9396,2.5376768112182617,0
153,5,0.876,0.778,0.9396,2.808610200881958,0
154,5,0.79,0.778,0.9396,2.4200615882873535,5
155,5,0.754,0.778,0.9396,2.661966323852539,6
156,5,0.883,0.778,0.9396,2.637449026107788,0
157,5,0.778,0.778,0.9396,2.442042112350464,3
158,5,0.895,0.778,0.9396,2.004582405090332,0
159,5,0.889,0.778,0.9396,2.6125776767730713,4
160,5,0.607,0.778,0.9396,2.0031371116638184,3
161,5,0.773,0.778,0.9396,2.246255874633789,0
162,5,0.602,0.778,0.9396,2.5165274143218994,0
163,7,0.932,0.778,0.9396,2.509481906890869,0
164,5,0.698,0.778,0.9396,3.435032367706299,10
165,5,0.718,0.778,0.9396,2.317504644393921,0
166,5,0.776,0.778,0.9396,2.6340091228485107,1
167,5,0.826,0.778,0.9396,2.630023717880249,5
168,6,0.899,0.778,0.9396,2.799274444580078,3
169,6,0.906,0.778,0.9396,2.416853189468384,1
170,5,0.824,0.778,0.9396,3.1177587509155273,3
171,5,0.929,0.778,0.9396,2.2873213291168213,1
172,6,0.914,0.778,0.9396,2.1516716480255127,1
173,6,0.907,0.778,0.9396,2.469202756881714,3
174,5,0.707,0.778,0.9396,2.7264244556427,6
175,6,0.921,0.778,0.9396,3.0066816806793213,0
176,5,0.934,0.778,0.9396,2.1579363346099854,3
177,5,0.906,0.778,0.9396,2.7372426986694336,0
178,6,0.927,0.778,0.9396,2.521855115890503,4
179,6,0.808,0.778,0.9396,2.5494766235351562,3
180,6,0.911,0.778,0.9396,2.4804673194885254,0
181,5,0.873,0.778,0.9396,2.3329408168792725,0
182,6,0.913,0.778,0.9396,2.6981446743011475,0
183,6,0.914,0.778,0.9396,3.02006459236145,0
184,5,0.92,0.778,0.9396,1.9192384481430054,2
185,5,0.904,0.778,0.9396,3.2590460777282715,3
186,5,0.576,0.778,0.9396,3.080955743789673,1
187,5,0.869,0.778,0.9396,1.9321086406707764,13
188,6,0.846,0.778,0.9396,2.4048073291778564,3
189,8,0.908,0.778,0.9396,2.4120328426361084,0
190,5,0.883,0.778,0.9396,2.098332405090332,2
191,5,0.855,0.778,0.9396,2.0903215408325195,0
192,5,0.759,0.778,0.9396,1.837882399559021,0
193,5,0.937,0.778,0.9396,2.380427598953247,6
194,5,0.932,0.778,0.9396,1.5783852338790894,3
195,7,0.931,0.778,0.9396,2.1663670539855957,3
196,5,0.911,0.778,0.9396,2.276069402694702,3
197,5,0.715,0.778,0.9396,2.760694742202759,27
198,5,0.885,0.778,0.9396,1.949321985244751,16
199,7,0.908,0.778,0.9396,1.864914059638977,11
200,5,0.881,0.778,0.9396,1.9874210357666016,5
201,5,0.892,0.778,0.9396,1.7168257236480713,18
202,5,0.832,0.778,0.9396,1.8987783193588257,19
203,9,0.922,0.778,0.9396,1.0019073486328125,7
204,4,0.902,0.778,0.9396,1.0019073486328125,168
